3.4553649e+09	8	3897	0	0
3.4553651e+09	8	3906	0	0
3.4553656e+09	5	3898	0	0
3.4553659e+09	7	3903	0	0
3.4553661e+09	8	3898	0	0
3.4553664e+09	8	3906	0	0
3.4553667e+09	8	3903	0	0
3.4553669e+09	10	3903	0	0
3.4553674e+09	9	3901	0	0
3.4553677e+09	9	3898	0	0
3.4553679e+09	7	3898	0	0
3.4553682e+09	7	3906	0	0
3.4553684e+09	8	3888	0	0
3.455369e+09	8	3906	0	0
3.4553692e+09	7	3903	0	0
3.4553695e+09	8	3902	0	0
3.4553697e+09	11	3900	0	0
3.45537e+09	8	3895	0	0
3.4553705e+09	9	3902	0	0
3.4553708e+09	7	3903	0	0
3.455371e+09	9	3903	0	0
3.4553713e+09	8	3901	0	0
3.4553715e+09	9	3900	0	0
3.455372e+09	8	3899	0	0
3.4553723e+09	8	3902	0	0
3.4553725e+09	9	3894	0	0
3.4553728e+09	9	3894	0	0
3.4553731e+09	8	3902	0	0
3.4553736e+09	7	3895	0	0
3.4553738e+09	8	3896	0	0
3.4553741e+09	7	3902	0	0
3.4553743e+09	7	3901	0	0
3.4553746e+09	8	3896	0	0
3.4553751e+09	9	3895	0	0
3.4553754e+09	8	3901	0	0
3.4553756e+09	7	3895	0	0
3.4553759e+09	7	3895	0	0
3.4553761e+09	8	3902	0	0
3.4553766e+09	8	3902	0	0
3.4553769e+09	9	3903	0	0
3.4553772e+09	8	3897	0	0
3.4553774e+09	8	3900	0	0
3.4553777e+09	8	3902	0	0
3.4553782e+09	7	3907	0	0
3.4553784e+09	9	3899	0	0
3.4553787e+09	7	3899	0	0
3.4553789e+09	8	3902	0	0
3.4553792e+09	9	3897	0	0
3.4553795e+09	7	3898	0	0
3.45538e+09	8	3901	0	0
3.4553802e+09	9	3904	0	0
3.4553805e+09	8	3900	0	0
3.4553807e+09	7	3903	0	0
3.455381e+09	8	3905	0	0
3.4553815e+09	7	3902	0	0
3.4553818e+09	8	3900	0	0
3.455382e+09	8	3895	0	0
3.4553823e+09	8	3898	0	0
3.4553825e+09	7	3906	0	0
3.455383e+09	10	3894	0	0
3.4553833e+09	7	3903	0	0
3.4553836e+09	8	3895	0	0
3.4553838e+09	8	3896	0	0
3.4553841e+09	8	3898	0	0
3.4553846e+09	6	3901	0	0
3.4553848e+09	8	3905	0	0
3.4553851e+09	8	3896	0	0
3.4553853e+09	9	3901	0	0
3.4553856e+09	6	3901	0	0
3.4553861e+09	7	3903	0	0
3.4553864e+09	11	3904	0	0
3.4553866e+09	7	3905	0	0
3.4553869e+09	8	3904	0	0
3.4553871e+09	7	3894	0	0
3.4553876e+09	8	3898	0	0
3.4553879e+09	8	3898	0	0
3.4553882e+09	7	3895	0	0
3.4553884e+09	9	3902	0	0
3.4553887e+09	8	3901	0	0
3.4553892e+09	8	3901	0	0
3.4553894e+09	7	3902	0	0
3.4553897e+09	8	3902	0	0
3.45539e+09	9	3906	0	0
3.4553902e+09	8	3902	0	0
3.4553907e+09	8	3897	0	0
3.455391e+09	8	3899	0	0
3.4553912e+09	7	3901	0	0
3.4553915e+09	7	3895	0	0
3.4553917e+09	8	3898	0	0
3.4553923e+09	9	3896	0	0
3.4553925e+09	7	3900	0	0
3.4553928e+09	8	3898	0	0
3.455393e+09	9	3894	0	0
3.4553933e+09	8	3906	0	0
3.4553935e+09	8	3898	0	0
3.455394e+09	8	3903	0	0
3.4553943e+09	9	3904	0	0
3.4553946e+09	8	3895	0	0
3.4553948e+09	8	3896	0	0
3.4553951e+09	8	3897	0	0
3.4553956e+09	9	3903	0	0
3.4553958e+09	8	3900	0	0
3.4553961e+09	7	3901	0	0
3.4553964e+09	8	3898	0	0
3.4553966e+09	8	3895	0	0
3.4553971e+09	7	3897	0	0
3.4553974e+09	7	3904	0	0
3.4553976e+09	11	3898	0	0
3.4553979e+09	7	3898	0	0
3.4553981e+09	9	3899	0	0
3.4553987e+09	9	3901	0	0
3.4553989e+09	7	3897	0	0
3.4553992e+09	8	3902	0	0
3.4553994e+09	7	3902	0	0
3.4553997e+09	9	3902	0	0
3.4554002e+09	8	3904	0	0
3.4554004e+09	8	3905	0	0
3.4554007e+09	8	3895	0	0
3.455401e+09	9	3902	0	0
3.4554012e+09	7	3903	0	0
3.4554017e+09	7	3901	0	0
3.455402e+09	7	3903	0	0
3.4554022e+09	9	3900	0	0
3.4554025e+09	8	3900	0	0
3.4554028e+09	8	3902	0	0
3.4554033e+09	11	3901	0	0
3.4554035e+09	7	3895	0	0
3.4554038e+09	8	3897	0	0
3.455404e+09	8	3899	0	0
3.4554043e+09	8	3903	0	0
3.4554048e+09	10	3897	0	0
3.4554051e+09	7	3899	0	0
3.4554053e+09	8	3899	0	0
3.4554056e+09	7	3903	0	0
3.4554058e+09	8	3904	0	0
3.4554063e+09	9	3902	0	0
3.4554066e+09	8	3901	0	0
3.4554068e+09	9	3897	0	0
3.4554071e+09	11	3900	0	0
3.4554074e+09	8	3902	0	0
3.4554076e+09	8	3901	0	0
3.4554081e+09	8	3905	0	0
3.4554084e+09	8	3904	0	0
3.4554086e+09	8	3894	0	0
3.4554089e+09	8	3900	0	0
3.4554092e+09	8	3891	0	0
3.4554097e+09	8	3895	0	0
3.4554099e+09	7	3901	0	0
3.4554102e+09	8	3903	0	0
3.4554104e+09	8	3898	0	0
3.4554107e+09	7	3903	0	0
3.4554112e+09	8	3903	0	0
3.4554115e+09	9	3899	0	0
3.4554117e+09	7	3904	0	0
3.455412e+09	7	3902	0	0
3.4554122e+09	8	3905	0	0
3.4554127e+09	8	3900	0	0
3.455413e+09	8	3898	0	0
3.4554132e+09	8	3902	0	0
3.4554135e+09	8	3895	0	0
3.4554138e+09	11	3894	0	0
3.4554143e+09	9	3886	0	0
3.4554145e+09	9	3902	0	0
3.4554148e+09	8	3898	0	0
3.455415e+09	7	3896	0	0
3.4554153e+09	9	3899	0	0
3.4554158e+09	10	3895	0	0
3.4554161e+09	9	3904	0	0
3.4554163e+09	8	3901	0	0
3.4554166e+09	8	3901	0	0
3.4554168e+09	8	3900	0	0
3.4554173e+09	8	3904	0	0
3.4554176e+09	9	3897	0	0
3.4554179e+09	9	3902	0	0
3.4554181e+09	11	3898	0	0
3.4554184e+09	8	3903	0	0
3.4554189e+09	9	3902	0	0
3.4554191e+09	7	3903	0	0
3.4554194e+09	8	3894	0	0
3.4554196e+09	8	3902	0	0
3.4554199e+09	8	3900	0	0
3.4554202e+09	8	3902	0	0
3.4554207e+09	8	3898	0	0
3.4554209e+09	8	3900	0	0
3.4554212e+09	8	3898	0	0
3.4554214e+09	8	3892	0	0
3.4554217e+09	8	3904	0	0
3.4554222e+09	11	3907	0	0
3.4554225e+09	9	3903	0	0
3.4554227e+09	8	3907	0	0
3.455423e+09	11	3895	0	0
3.4554232e+09	8	3902	0	0
3.4554237e+09	8	3902	0	0
3.455424e+09	8	3904	0	0
3.4554243e+09	7	3898	0	0
3.4554245e+09	9	3903	0	0
3.4554248e+09	7	3900	0	0
3.4554253e+09	8	3901	0	0
3.4554255e+09	9	3902	0	0
3.4554258e+09	8	3901	0	0
3.455426e+09	7	3896	0	0
3.4554263e+09	8	3895	0	0
3.4554268e+09	6	3903	0	0
3.4554271e+09	16	3898	0	0
3.4554273e+09	8	3901	0	0
3.4554276e+09	9	3903	0	0
3.4554278e+09	9	3897	0	0
3.4554284e+09	8	3903	0	0
3.4554286e+09	9	3902	0	0
3.4554289e+09	10	3899	0	0
3.4554291e+09	8	3895	0	0
3.4554294e+09	8	3901	0	0
3.4554299e+09	7	3903	0	0
3.4554301e+09	7	3903	0	0
3.4554304e+09	6	3903	0	0
3.4554307e+09	9	3907	0	0
3.4554309e+09	8	3898	0	0
3.4554314e+09	17	3899	0	0
3.4554317e+09	8	3896	0	0
3.4554319e+09	8	3903	0	0
3.4554322e+09	8	3899	0	0
3.4554324e+09	8	3898	0	0
3.4554327e+09	7	3903	0	0
3.4554332e+09	8	3901	0	0
3.4554335e+09	8	3901	0	0
3.4554337e+09	8	3902	0	0
3.455434e+09	8	3903	0	0
3.4554342e+09	7	3895	0	0
3.4554348e+09	8	3902	0	0
3.455435e+09	7	3899	0	0
3.4554353e+09	8	3897	0	0
3.4554355e+09	9	3896	0	0
3.4554358e+09	9	3901	0	0
3.4554363e+09	8	3898	0	0
3.4554365e+09	8	3898	0	0
3.4554368e+09	9	3906	0	0
3.4554371e+09	7	3897	0	0
3.4554373e+09	9	3904	0	0
3.4554378e+09	10	3888	0	0
3.4554381e+09	8	3901	0	0
3.4554383e+09	8	3896	0	0
3.4554386e+09	8	3902	0	0
3.4554388e+09	8	3896	0	0
3.4554394e+09	9	3905	0	0
3.4554396e+09	8	3903	0	0
3.4554399e+09	8	3895	0	0
3.4554401e+09	7	3895	0	0
3.4554404e+09	8	3900	0	0
3.4554409e+09	7	3896	0	0
3.4554412e+09	7	3906	0	0
3.4554414e+09	7	3887	0	0
3.4554417e+09	8	3902	0	0
3.4554419e+09	8	3903	0	0
3.4554424e+09	9	3894	0	0
3.4554427e+09	7	3901	0	0
3.4554429e+09	9	3906	0	0
3.4554432e+09	7	3900	0	0
3.4554435e+09	8	3901	0	0
3.455444e+09	8	3907	0	0
3.4554442e+09	7	3905	0	0
3.4554445e+09	8	3905	0	0
3.4554447e+09	7	3887	0	0
3.455445e+09	8	3901	0	0
3.4554455e+09	8	3898	0	0
3.4554458e+09	10	3898	0	0
3.455446e+09	8	3899	0	0
3.4554463e+09	8	3903	0	0
3.4554465e+09	8	3903	0	0
3.4554468e+09	8	3895	0	0
3.4554473e+09	7	3896	0	0
3.4554476e+09	9	3895	0	0
3.4554478e+09	9	3897	0	0
3.4554481e+09	8	3896	0	0
3.4554483e+09	8	3902	0	0
3.4554488e+09	8	3906	0	0
3.4554491e+09	8	3896	0	0
3.4554493e+09	7	3894	0	0
3.4554496e+09	7	3895	0	0
3.4554499e+09	8	3897	0	0
3.4554504e+09	7	3905	0	0
3.4554506e+09	8	3894	0	0
3.4554509e+09	8	3904	0	0
3.4554511e+09	7	3896	0	0
3.4554514e+09	8	3901	0	0
3.4554519e+09	8	3898	0	0
3.4554522e+09	8	3906	0	0
3.4554524e+09	5	3895	0	0
3.4554527e+09	8	3891	0	0
3.4554529e+09	8	3898	0	0
3.4554534e+09	8	3902	0	0
3.4554537e+09	7	3891	0	0
3.455454e+09	8	3898	0	0
3.4554542e+09	8	3896	0	0
3.4554545e+09	8	3906	0	0
3.455455e+09	8	3904	0	0
3.4554552e+09	7	3902	0	0
3.4554555e+09	8	3903	0	0
3.4554557e+09	8	3900	0	0
3.455456e+09	9	3902	0	0
3.4554565e+09	7	3919	0	0
3.4554568e+09	10	3903	0	0
3.455457e+09	8	3900	0	0
3.4554573e+09	7	3901	0	0
3.4554575e+09	8	3902	0	0
3.455458e+09	10	3900	0	0
3.4554583e+09	8	3903	0	0
3.4554586e+09	7	3902	0	0
3.4554588e+09	9	3901	0	0
3.4554591e+09	9	3900	0	0
3.4554593e+09	8	3905	0	0
3.4554598e+09	7	3904	0	0
3.4554601e+09	9	3904	0	0
3.4554604e+09	9	3899	0	0
3.4554606e+09	8	3903	0	0
3.4554609e+09	8	3895	0	0
3.4554614e+09	8	3902	0	0
3.4554616e+09	8	3895	0	0
3.4554619e+09	8	3898	0	0
3.4554621e+09	9	3898	0	0
3.4554624e+09	6	3898	0	0
3.4554629e+09	8	3894	0	0
3.4554632e+09	9	3906	0	0
3.4554634e+09	8	3905	0	0
3.4554637e+09	9	3902	0	0
3.4554639e+09	8	3902	0	0
3.4554644e+09	8	3906	0	0
3.4554647e+09	7	3904	0	0
3.455465e+09	8	3904	0	0
3.4554652e+09	9	3895	0	0
3.4554655e+09	7	3901	0	0
3.455466e+09	8	3901	0	0
3.4554662e+09	8	3893	0	0
3.4554665e+09	8	3895	0	0
3.4554668e+09	7	3895	0	0
3.455467e+09	8	3897	0	0
3.4554675e+09	8	3901	0	0
3.4554678e+09	8	3914	0	0
3.455468e+09	8	3907	0	0
3.4554683e+09	8	3903	0	0
3.4554685e+09	7	3900	0	0
3.4554691e+09	9	3896	0	0
3.4554693e+09	7	3894	0	0
3.4554696e+09	7	3895	0	0
3.4554698e+09	8	3903	0	0
3.4554701e+09	9	3896	0	0
3.4554706e+09	8	3901	0	0
3.4554708e+09	7	3894	0	0
3.4554711e+09	8	3903	0	0
3.4554714e+09	8	3924	0	0
3.4554716e+09	8	3896	0	0
3.4554719e+09	8	3900	0	0
3.4554724e+09	8	3901	0	0
3.4554726e+09	9	3903	0	0
3.4554729e+09	7	3899	0	0
3.4554732e+09	8	3896	0	0
3.4554734e+09	7	3898	0	0
3.4554739e+09	9	3900	0	0
3.4554742e+09	9	3902	0	0
3.4554744e+09	8	3900	0	0
3.4554747e+09	8	3901	0	0
3.4554749e+09	8	3896	0	0
3.4554755e+09	9	3902	0	0
3.4554757e+09	8	3887	0	0
3.455476e+09	8	3898	0	0
3.4554762e+09	9	3896	0	0
3.4554765e+09	7	3900	0	0
3.455477e+09	8	3902	0	0
3.4554772e+09	8	3902	0	0
3.4554775e+09	9	3898	0	0
3.4554778e+09	8	3900	0	0
3.455478e+09	9	3903	0	0
3.4554785e+09	9	3902	0	0
3.4554788e+09	9	3902	0	0
3.455479e+09	10	3903	0	0
3.4554793e+09	8	3895	0	0
3.4554796e+09	7	3896	0	0
3.4554801e+09	9	3895	0	0
3.4554803e+09	7	3898	0	0
3.4554806e+09	8	3906	0	0
3.4554808e+09	9	3900	0	0
3.4554811e+09	8	3898	0	0
3.4554816e+09	9	3904	0	0
3.4554819e+09	7	3901	0	0
3.4554821e+09	8	3904	0	0
3.4554824e+09	10	3906	0	0
3.4554826e+09	7	3905	0	0
3.4554831e+09	9	3900	0	0
3.4554834e+09	8	3900	0	0
3.4554836e+09	8	3902	0	0
3.4554839e+09	7	3907	0	0
3.4554842e+09	9	3902	0	0
3.4554844e+09	9	3902	0	0
3.4554849e+09	7	3902	0	0
3.4554852e+09	7	3895	0	0
3.4554854e+09	8	3903	0	0
3.4554857e+09	8	3903	0	0
3.455486e+09	8	3896	0	0
3.4554865e+09	8	3903	0	0
3.4554867e+09	9	3904	0	0
3.455487e+09	9	3888	0	0
3.4554872e+09	9	3894	0	0
3.4554875e+09	9	3901	0	0
3.455488e+09	8	3902	0	0
3.4554883e+09	0	3902	0	0
3.4554885e+09	8	3898	0	0
3.4554888e+09	9	3904	0	0
3.455489e+09	9	3895	0	0
3.4554895e+09	9	3894	0	0
3.4554898e+09	8	3896	0	0
3.45549e+09	6	3894	0	0
3.4554903e+09	8	3901	0	0
3.4554906e+09	8	3902	0	0
3.4554911e+09	8	3900	0	0
3.4554913e+09	8	3899	0	0
3.4554916e+09	8	3901	0	0
3.4554918e+09	8	3902	0	0
3.4554921e+09	8	3905	0	0
3.4554926e+09	9	3902	0	0
3.4554929e+09	9	3903	0	0
3.4554931e+09	7	3901	0	0
3.4554934e+09	9	3904	0	0
3.4554936e+09	7	3895	0	0
3.4554941e+09	7	3901	0	0
3.4554944e+09	7	3904	0	0
3.4554947e+09	7	3903	0	0
3.4554949e+09	9	3896	0	0
3.4554952e+09	8	3899	0	0
3.4554957e+09	9	3899	0	0
3.4554959e+09	8	3900	0	0
3.4554962e+09	11	3906	0	0
3.4554964e+09	7	3905	0	0
3.4554967e+09	7	3903	0	0
3.4554972e+09	9	3903	0	0
3.4554975e+09	8	3901	0	0
3.4554977e+09	7	3902	0	0
3.455498e+09	7	3894	0	0
3.4554982e+09	7	3889	0	0
3.4554985e+09	9	3898	0	0
3.455499e+09	8	3900	0	0
3.4554993e+09	8	3900	0	0
3.4554995e+09	8	3896	0	0
3.4554998e+09	8	3902	0	0
3.4555e+09	9	3904	0	0
3.4555005e+09	7	3902	0	0
3.4555008e+09	8	3902	0	0
3.4555011e+09	8	3895	0	0
3.4555013e+09	7	3908	0	0
3.4555016e+09	9	3902	0	0
3.4555021e+09	7	3905	0	0
3.4555023e+09	7	3903	0	0
3.4555026e+09	7	3894	0	0
3.4555028e+09	9	3902	0	0
3.4555031e+09	8	3897	0	0
3.4555036e+09	7	3902	0	0
3.4555039e+09	8	3902	0	0
3.4555041e+09	8	3898	0	0
3.4555044e+09	8	3906	0	0
3.4555046e+09	7	3900	0	0
3.4555052e+09	8	3900	0	0
3.4555054e+09	8	3899	0	0
3.4555057e+09	9	3905	0	0
3.4555059e+09	8	3896	0	0
3.4555062e+09	8	3900	0	0
3.4555067e+09	9	3903	0	0
3.4555069e+09	7	3905	0	0
3.4555072e+09	9	3902	0	0
3.4555075e+09	7	3905	0	0
3.4555077e+09	8	3902	0	0
3.4555082e+09	7	3904	0	0
3.4555085e+09	7	3894	0	0
3.4555087e+09	8	3898	0	0
3.455509e+09	9	3904	0	0
3.4555092e+09	7	3900	0	0
3.4555098e+09	7	3906	0	0
3.45551e+09	7	3898	0	0
3.4555103e+09	8	3903	0	0
3.4555105e+09	9	3897	0	0
3.4555108e+09	8	3905	0	0
3.455511e+09	9	3904	0	0
3.4555116e+09	8	3901	0	0
3.4555118e+09	7	3901	0	0
3.4555121e+09	9	3910	0	0
3.4555123e+09	8	3899	0	0
3.4555126e+09	7	3898	0	0
3.4555131e+09	7	3905	0	0
3.4555133e+09	8	3901	0	0
3.4555136e+09	9	3902	0	0
3.4555139e+09	8	3903	0	0
3.4555141e+09	8	3901	0	0
3.4555146e+09	8	3896	0	0
3.4555149e+09	9	3901	0	0
3.4555151e+09	8	3898	0	0
3.4555154e+09	8	3905	0	0
3.4555156e+09	9	3903	0	0
3.4555162e+09	9	3900	0	0
3.4555164e+09	7	3897	0	0
3.4555167e+09	9	3903	0	0
3.4555169e+09	8	3902	0	0
3.4555172e+09	9	3894	0	0
3.4555177e+09	9	3902	0	0
3.455518e+09	6	3903	0	0
3.4555182e+09	8	3905	0	0
3.4555185e+09	7	3902	0	0
3.4555187e+09	9	3895	0	0
3.4555192e+09	8	3902	0	0
3.4555195e+09	8	3903	0	0
3.4555197e+09	8	3902	0	0
3.45552e+09	6	3901	0	0
3.4555203e+09	6	3897	0	0
3.4555208e+09	8	3900	0	0
3.455521e+09	8	3897	0	0
3.4555213e+09	7	3902	0	0
3.4555215e+09	9	3903	0	0
3.4555218e+09	7	3902	0	0
3.4555223e+09	8	3898	0	0
3.4555226e+09	8	3903	0	0
3.4555228e+09	7	3901	0	0
3.4555231e+09	9	3903	0	0
3.4555233e+09	8	3900	0	0
3.4555236e+09	8	3905	0	0
3.4555241e+09	8	3902	0	0
3.4555244e+09	8	3903	0	0
3.4555246e+09	7	3903	0	0
3.4555249e+09	8	3895	0	0
3.4555251e+09	8	3904	0	0
3.4555256e+09	8	3897	0	0
3.4555259e+09	7	3897	0	0
3.4555261e+09	6	3902	0	0
3.4555264e+09	7	3901	0	0
3.4555267e+09	8	3898	0	0
3.4555272e+09	9	3903	0	0
3.4555274e+09	9	3900	0	0
3.4555277e+09	7	3900	0	0
3.4555279e+09	8	3906	0	0
3.4555282e+09	7	3895	0	0
3.4555287e+09	9	3898	0	0
3.455529e+09	9	3886	0	0
3.4555292e+09	8	3902	0	0
3.4555295e+09	8	3904	0	0
3.4555297e+09	9	3903	0	0
3.4555302e+09	9	3904	0	0
3.4555305e+09	8	3904	0	0
3.4555308e+09	9	3903	0	0
3.455531e+09	8	3905	0	0
3.4555313e+09	8	3902	0	0
3.4555318e+09	8	3903	0	0
3.455532e+09	8	3896	0	0
3.4555323e+09	8	3896	0	0
3.4555325e+09	8	3899	0	0
3.4555328e+09	8	3904	0	0
3.4555333e+09	8	3905	0	0
3.4555336e+09	8	3900	0	0
3.4555338e+09	9	3903	0	0
3.4555341e+09	8	3897	0	0
3.4555343e+09	8	3898	0	0
3.4555348e+09	7	3905	0	0
3.4555351e+09	7	3899	0	0
3.4555354e+09	7	3895	0	0
3.4555356e+09	8	3895	0	0
3.4555359e+09	8	3898	0	0
3.4555364e+09	8	3898	0	0
3.4555366e+09	8	3905	0	0
3.4555369e+09	7	3900	0	0
3.4555372e+09	7	3894	0	0
3.4555374e+09	9	3901	0	0
3.4555377e+09	8	3904	0	0
3.4555382e+09	7	3898	0	0
3.4555384e+09	8	3904	0	0
3.4555387e+09	8	3897	0	0
3.4555389e+09	10	3902	0	0
3.4555392e+09	8	3901	0	0
3.4555397e+09	8	3901	0	0
3.45554e+09	7	3899	0	0
3.4555402e+09	9	3895	0	0
3.4555405e+09	9	3895	0	0
3.4555407e+09	7	3897	0	0
3.4555412e+09	9	3902	0	0
3.4555415e+09	10	3903	0	0
3.4555418e+09	8	3896	0	0
3.455542e+09	8	3902	0	0
3.4555423e+09	8	3905	0	0
3.4555428e+09	7	3898	0	0
3.455543e+09	7	3905	0	0
3.4555433e+09	8	3894	0	0
3.4555436e+09	8	3895	0	0
3.4555438e+09	9	3902	0	0
3.4555443e+09	9	3902	0	0
3.4555446e+09	8	3897	0	0
3.4555448e+09	9	3902	0	0
3.4555451e+09	8	3901	0	0
3.4555453e+09	8	3903	0	0
3.4555459e+09	7	3898	0	0
3.4555461e+09	5	3902	0	0
3.4555464e+09	7	3902	0	0
3.4555466e+09	9	3903	0	0
3.4555469e+09	8	3888	0	0
3.4555474e+09	9	3902	0	0
3.4555476e+09	7	3903	0	0
3.4555479e+09	8	3896	0	0
3.4555482e+09	7	3904	0	0
3.4555484e+09	8	3896	0	0
3.4555489e+09	10	3902	0	0
3.4555492e+09	8	3895	0	0
3.4555494e+09	8	3903	0	0
3.4555497e+09	9	3901	0	0
3.45555e+09	8	3899	0	0
3.4555502e+09	8	3896	0	0
3.4555507e+09	7	3895	0	0
3.455551e+09	9	3896	0	0
3.4555512e+09	8	3895	0	0
3.4555515e+09	10	3904	0	0
3.4555517e+09	8	3896	0	0
3.4555523e+09	6	3899	0	0
3.4555525e+09	8	3897	0	0
3.4555528e+09	8	3903	0	0
3.455553e+09	7	3898	0	0
3.4555533e+09	8	3902	0	0
3.4555538e+09	8	3904	0	0
3.455554e+09	9	3901	0	0
3.4555543e+09	9	3896	0	0
3.4555546e+09	10	3898	0	0
3.4555548e+09	8	3900	0	0
3.4555553e+09	8	3898	0	0
3.4555556e+09	7	3902	0	0
3.4555558e+09	9	3899	0	0
3.4555561e+09	9	3894	0	0
3.4555564e+09	9	3905	0	0
3.4555569e+09	8	3901	0	0
3.4555571e+09	9	3906	0	0
3.4555574e+09	6	3902	0	0
3.4555576e+09	8	3902	0	0
3.4555579e+09	7	3896	0	0
3.4555584e+09	7	3898	0	0
3.4555587e+09	8	3902	0	0
3.4555589e+09	8	3905	0	0
3.4555592e+09	9	3906	0	0
3.4555594e+09	8	3901	0	0
3.4555599e+09	8	3900	0	0
3.4555602e+09	8	3895	0	0
3.4555604e+09	7	3901	0	0
3.4555607e+09	8	3899	0	0
3.455561e+09	8	3894	0	0
3.4555615e+09	8	3906	0	0
3.4555617e+09	9	3891	0	0
3.455562e+09	7	3895	0	0
3.4555622e+09	9	3906	0	0
3.4555625e+09	9	3901	0	0
3.4555628e+09	8	3903	0	0
3.4555633e+09	8	3901	0	0
3.4555635e+09	9	3894	0	0
3.4555638e+09	8	3903	0	0
3.455564e+09	6	3895	0	0
3.4555643e+09	8	3901	0	0
3.4555648e+09	8	3895	0	0
3.4555651e+09	9	3902	0	0
3.4555653e+09	7	3900	0	0
3.4555656e+09	10	3903	0	0
3.4555658e+09	8	3897	0	0
3.4555663e+09	9	3901	0	0
3.4555666e+09	8	3901	0	0
3.4555668e+09	8	3897	0	0
3.4555671e+09	8	3901	0	0
3.4555674e+09	7	3899	0	0
3.4555679e+09	8	3895	0	0
3.4555681e+09	9	3902	0	0
3.4555684e+09	7	3896	0	0
3.4555686e+09	7	3908	0	0
3.4555689e+09	7	3898	0	0
3.4555694e+09	10	3894	0	0
3.4555697e+09	7	3897	0	0
3.4555699e+09	8	3901	0	0
3.4555702e+09	9	3902	0	0
3.4555704e+09	7	3902	0	0
3.4555709e+09	8	3902	0	0
3.4555712e+09	9	3898	0	0
3.4555715e+09	10	3905	0	0
3.4555717e+09	9	3903	0	0
3.455572e+09	9	3904	0	0
3.4555725e+09	8	3901	0	0
3.4555727e+09	9	3895	0	0
3.455573e+09	9	3902	0	0
3.4555732e+09	8	3900	0	0
3.4555735e+09	7	3902	0	0
3.455574e+09	8	3902	0	0
3.4555743e+09	8	3902	0	0
3.4555745e+09	7	3902	0	0
3.4555748e+09	8	3902	0	0
3.455575e+09	9	3905	0	0
3.4555756e+09	7	3901	0	0
3.4555758e+09	9	3905	0	0
3.4555761e+09	8	3898	0	0
3.4555763e+09	7	3891	0	0
3.4555766e+09	7	3902	0	0
3.4555768e+09	9	3905	0	0
3.4555773e+09	8	3895	0	0
3.4555776e+09	7	3900	0	0
3.4555779e+09	7	3903	0	0
3.4555781e+09	8	3900	0	0
3.4555784e+09	7	3903	0	0
3.4555789e+09	9	3893	0	0
3.4555791e+09	9	3901	0	0
3.4555794e+09	8	3895	0	0
3.4555796e+09	7	3898	0	0
3.4555799e+09	7	3904	0	0
3.4555804e+09	9	3888	0	0
3.4555807e+09	7	3903	0	0
3.4555809e+09	8	3903	0	0
3.4555812e+09	8	3896	0	0
